src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,flow_id,dicom_pdu_types,dicom_pdu_count,dicom.assoc.version,dicom.assoc.ae.called,dicom.assoc.ae.calling,dicom.assoc.item.type,dicom.assoc.item.len,dicom.actx,dicom.pctx.id,dicom.pctx.abss.syntax,dicom.pctx.xfer.syntax,dicom.userinfo.uid,dicom.userinfo.version,dicom.max_pdu_len_mean,dicom.max_pdu_len_max,dicom.max_pdu_len_min,dicom_pdu_len_mean,dicom_pdu_len_max,dicom_pdu_len_min,dicom_assoc_request_count,dicom_release_request_count,dicom_release_response_count,dicom.max_pdu_len_std,dicom_pdu_len_std,dicom.pdv.len,dicom.pdv.ctx,dicom.pdv.flags,dicom_data_transfer_count,dicom.pdu.type,dicom.pdu.len,dicom.pctx.result,dicom_assoc_response_count,dicom.assoc.abort.source_mean,dicom.assoc.abort.source_max,dicom.assoc.abort.source_min,dicom.assoc.abort.reason_mean,dicom.assoc.abort.reason_max,dicom.assoc.abort.reason_min,dicom_abort_count,dicom.assoc.abort.source_std,dicom.assoc.abort.reason_std
192.168.126.104,192.168.126.124,57688,4242,6,2025-03-21 05:59:22,101609.0,344103.3766693895,177.14966193939512,88.57483096969756,88.57483096969756,9,9,34193,771,13966.0,66.0,3799.222222222222,4658.916082280126,261.0,54.0,85.66666666666667,62.48555388603389,13966,54,1942.4444444444443,3781.8415446890153,14302325.4691358,180,180,20,5,5977.0,100559.0,0.0,23645.59696608129,101499.0,100559.0,0.0,12687.375,33212.70114706684,101563.0,100833.0,18.0,12695.375,33312.97177878874,0,0,0,0,1,0,0,0,0,0,0,1.0,1942.4444444444443,64492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.222222222222,85.66666666666667,0,9,9,34193,771,192.168.126.104-192.168.126.124-57688-4242-TCP,0x01,2.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57692,4242,6,2025-03-21 05:59:22,101994.0,10804.557130811616,98.04498303821794,58.82698982293076,39.21799321528717,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11332.666666666666,100597.0,16.0,31559.971426546705,101994.0,100597.0,58.0,20398.8,40099.46254203416,101745.0,100889.0,404.0,33915.0,47357.77361743265,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57692-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57698,4242,6,2025-03-21 05:59:22,101840.0,10820.89552238806,98.19324430479185,58.9159465828751,39.27729772191673,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11315.555555555557,100747.0,18.0,31618.865525755387,101840.0,100747.0,72.0,20368.0,40189.68717967335,101515.0,101104.0,146.0,33838.333333333336,47564.033851453576,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57698-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57702,4242,6,2025-03-21 05:59:22,102042.0,10799.474726093178,97.99886321318674,58.79931792791204,39.199545285274695,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11338.0,100597.0,14.0,31557.9543380112,102042.0,100597.0,82.0,20408.4,40094.580983469576,101656.0,101013.0,295.0,33885.333333333336,47466.43323678557,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57702-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57716,4242,6,2025-03-21 05:59:22,102003.0,10803.603815574052,98.03633226473733,58.82179935884239,39.21453290589493,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11333.666666666666,100596.0,38.0,31559.154174695846,102003.0,100596.0,49.0,20400.6,40098.02329591821,101557.0,100899.0,232.0,33852.333333333336,47409.21881050374,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57716-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57728,4242,6,2025-03-21 05:59:22,101843.0,10820.576770126569,98.19035181603056,58.914211089618334,39.27614072641222,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11315.888888888889,100680.0,39.0,31595.097919506592,101843.0,100680.0,48.0,20368.6,40155.90164147731,101527.0,100938.0,208.0,33842.333333333336,47443.85345741731,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57728-4242-TCP,0x01,2.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57744,4242,6,2025-03-21 05:59:22,101825.0,10822.489565430886,98.20770930518046,58.92462558310827,39.283083722072185,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11313.888888888889,100492.0,21.0,31529.326378413847,101825.0,100492.0,155.0,20365.0,40063.63772300264,101545.0,100912.0,176.0,33848.333333333336,47421.31222937167,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57744-4242-TCP,0x01,2.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57754,4242,6,2025-03-21 05:59:22,101618.0,10844.53541695369,98.40776240429844,59.04465744257907,39.36310496171938,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11290.888888888889,100346.0,18.0,31485.8408616545,101618.0,100346.0,113.0,20323.6,40011.35392660438,101335.0,100636.0,313.0,33778.333333333336,47275.518867826526,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57754-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57770,4242,6,2025-03-21 05:59:23,101540.0,10852.865865668702,98.48335631278312,59.09001378766988,39.393342525113255,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11282.222222222224,100510.0,12.0,31546.87333610021,101540.0,100510.0,62.0,20308.0,40101.14551481042,101265.0,100756.0,229.0,33755.0,47376.86602129778,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57770-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57778,4242,6,2025-03-21 05:59:23,101574.0,10849.233071455294,98.45039084805168,59.070234508831,39.38015633922067,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11286.0,100402.0,12.0,31507.34888879101,101574.0,100402.0,61.0,20314.8,40043.786641125735,101227.0,100724.0,191.0,33742.333333333336,47363.21647532913,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57778-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57784,4242,6,2025-03-21 05:59:23,101503.0,10856.821965853229,98.51925558850478,59.11155335310286,39.40770223540191,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11278.111111111111,100410.0,14.0,31512.967156198643,101503.0,100410.0,43.0,20300.6,40054.89194892429,101223.0,100737.0,212.0,33741.0,47373.33267426588,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57784-4242-TCP,0x01,2.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),"0x01,0x01","X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1)","JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50)",1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57798,4242,6,2025-03-21 05:59:23,101924.0,10811.977551901417,98.11231898277148,58.867391389662885,39.24492759310859,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11324.888888888889,100629.0,13.0,31573.905813519297,101924.0,100629.0,80.0,20384.8,40122.31361424712,101661.0,100988.0,335.0,33887.0,47447.57214020545,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57798-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57804,4242,6,2025-03-21 05:59:23,101637.0,10842.508141720042,98.38936607731436,59.033619646388615,39.35574643092574,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11293.0,100716.0,20.0,31615.87647580458,101637.0,100716.0,69.0,20327.4,40194.41358497472,101429.0,100993.0,105.0,33809.666666666664,47505.88017872688,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57804-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57808,4242,6,2025-03-21 05:59:23,101953.0,10808.902141182702,98.08441144448912,58.850646866693474,39.23376457779565,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11328.111111111111,100577.0,15.0,31554.365908326272,101953.0,100577.0,103.0,20390.6,40093.43063695098,101578.0,100945.0,272.0,33859.333333333336,47436.74373544438,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57808-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57816,4242,6,2025-03-21 05:59:23,101913.0,10813.144544856888,98.12290875550714,58.873745253304286,39.249163502202855,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11323.666666666666,100577.0,13.0,31555.96810606689,101913.0,100577.0,67.0,20382.6,40097.45737874161,101573.0,100914.0,215.0,33857.666666666664,47416.08018617969,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57816-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.126.104,192.168.126.124,57820,4242,6,2025-03-21 05:59:23,102050.0,10798.628123468889,97.99118079372856,58.79470847623714,39.19647231749143,6,4,635,467,297.0,66.0,105.83333333333331,85.54222479116511,261.0,66.0,116.75,83.34679058008173,297,66,110.2,84.83961338902954,7197.76,120,80,20,1,11338.888888888889,100695.0,20.0,31592.264814330192,102050.0,100695.0,142.0,20410.0,40142.65430685918,101745.0,101078.0,220.0,33915.0,47491.50316284658,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,110.2,64492,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.83333333333331,116.75,0,6,4,635,467,192.168.126.104-192.168.126.124-57820-4242-TCP,0x01,1.0,1,MyOrthanc       ,MODALITY        ,"0x10,0x20,0x30,0x40,0x50,0x51,0x52,0x55","21,62,28,22,62,4,32,14",DICOM Application Context Name (1.2.840.10008.3.1.1.1),0x01,X-Ray Angiographic Image Storage (1.2.840.10008.5.1.4.1.1.12.1),JPEG Baseline (Process 1): Default Transfer Syntax for Lossy JPEG 8 Bit Image Compression (1.2.840.10008.1.2.4.50),1.2.826.0.1.3680043.9.3811.2.1.0,PYNETDICOM_210,16382.0,16382.0,16382.0,225.0,225.0,225.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
