ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1742533359.456641,CfcoIl18USSUY7YKJk,192.168.126.104,48684,192.168.126.124,4242,tcp,-,0.101757,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533359.558082,CRoSrn4Dit0DJ2JAR3,192.168.126.104,48686,192.168.126.124,4242,tcp,-,0.101546,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533359.659426,CyZxlg48UKj4Jy6DN2,192.168.126.104,48696,192.168.126.124,4242,tcp,-,0.101583,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533359.760796,CixBTz46W4TGaptDCa,192.168.126.104,48706,192.168.126.124,4242,tcp,-,0.101683,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533359.862154,C3P0YN1P9cu6qWg2Pj,192.168.126.104,48708,192.168.126.124,4242,tcp,-,0.101801,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533359.963710,C8rzV03bCLBkOd2ii7,192.168.126.104,48718,192.168.126.124,4242,tcp,-,0.101724,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.065211,CSgirp2YfQA4br1yi1,192.168.126.104,48720,192.168.126.124,4242,tcp,-,0.103203,41931,205,RSTR,T,T,0,ShADadr,9,42407,7,565,-,6
1742533360.168637,CNB3v41XNZlMKPmGH,192.168.126.104,48726,192.168.126.124,4242,tcp,-,0.101797,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533360.270565,CaQmjKz4M9GlirLVf,192.168.126.104,48730,192.168.126.124,4242,tcp,-,0.101836,25011,205,RSTR,T,T,0,ShADadrrr,8,25435,8,605,-,6
1742533360.472767,Cy0OBL2PzTHjVBtEvl,192.168.126.104,48738,192.168.126.124,4242,tcp,-,0.101380,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.573958,CdjxNI2r6Nus8y2sK2,192.168.126.104,48754,192.168.126.124,4242,tcp,-,0.101500,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.675302,CMSyFc3RwDUVbnFPRh,192.168.126.104,48768,192.168.126.124,4242,tcp,-,0.101237,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.776325,CJOCXr3JMmOKkmXiJa,192.168.126.104,48782,192.168.126.124,4242,tcp,-,0.101476,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.877632,C5vE3Q3ur8R5UYhDn7,192.168.126.104,48786,192.168.126.124,4242,tcp,-,0.101168,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533360.978791,CxHil2NFGGnEHsM0a,192.168.126.104,48802,192.168.126.124,4242,tcp,-,0.101145,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.079751,CvFRpd1lIN2CyK4Iea,192.168.126.104,35440,192.168.126.124,4242,tcp,-,0.101427,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.180983,CKDEsh1l3s698tKXLj,192.168.126.104,35442,192.168.126.124,4242,tcp,-,0.101588,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.282392,CrFoiao86elZUV3qc,192.168.126.104,35446,192.168.126.124,4242,tcp,-,0.101243,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.383534,CMiiH43GfQwxhBRHUf,192.168.126.104,35448,192.168.126.124,4242,tcp,-,0.101283,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.484652,Cq1Lo4AfjLgWmUgsd,192.168.126.104,35454,192.168.126.124,4242,tcp,-,0.101281,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.585815,CIK9sy23GqD1yl2be8,192.168.126.104,35458,192.168.126.124,4242,tcp,-,0.101277,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.687044,C03waJeP84hm1hArh,192.168.126.104,35464,192.168.126.124,4242,tcp,-,0.101173,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.788166,CAbpBg1LDcEt8sepN2,192.168.126.104,35480,192.168.126.124,4242,tcp,-,0.101463,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.889436,CiTISM3zqQNobSf6Ud,192.168.126.104,35494,192.168.126.124,4242,tcp,-,0.101531,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533361.990760,CyP4IX3aqeD0TYCOT8,192.168.126.104,35498,192.168.126.124,4242,tcp,-,0.101273,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.091981,ChXXLyJVCYwUjdDWf,192.168.126.104,35508,192.168.126.124,4242,tcp,-,0.101169,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.193005,CdcwCY31OOlEidHfAj,192.168.126.104,35524,192.168.126.124,4242,tcp,-,0.101338,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.294167,CukXQ5442ugEGGEX16,192.168.126.104,35532,192.168.126.124,4242,tcp,-,0.101341,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.395299,Cg9Yz72RtepfSxkuzl,192.168.126.104,35536,192.168.126.124,4242,tcp,-,0.101537,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.496740,Chx41R1JLuemUrj7c6,192.168.126.104,35550,192.168.126.124,4242,tcp,-,0.101580,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.598035,CtLkO6KNxVCF7ZLh8,192.168.126.104,35564,192.168.126.124,4242,tcp,-,0.101560,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.699402,CkWcAt13iuCd3Omun1,192.168.126.104,35572,192.168.126.124,4242,tcp,-,0.101381,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.800586,CBUNxT3d2djcOiqWV9,192.168.126.104,35580,192.168.126.124,4242,tcp,-,0.101518,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533362.901827,CLJobK3wNFgZ5VFkok,192.168.126.104,35590,192.168.126.124,4242,tcp,-,0.101653,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.003233,Ct04ZV2A5ZA0wiuAej,192.168.126.104,35602,192.168.126.124,4242,tcp,-,0.101673,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.104729,CF34Il2XKz2BjKoQM8,192.168.126.104,35606,192.168.126.124,4242,tcp,-,0.101657,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.206090,CpDng5BqCFC06YGZe,192.168.126.104,35610,192.168.126.124,4242,tcp,-,0.101521,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.307384,CK5vSX1WaCP2jWv6r9,192.168.126.104,35626,192.168.126.124,4242,tcp,-,0.102649,128635,205,RSTR,T,T,0,ShADadr,12,129267,9,669,-,6
1742533363.410545,CvYtaf1JmnshpKwhNc,192.168.126.104,35636,192.168.126.124,4242,tcp,-,0.101351,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.511701,CHOJDuwr0yo3rs3m,192.168.126.104,35648,192.168.126.124,4242,tcp,-,0.101400,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.612959,CqiWKo2ojnXTKDvk1e,192.168.126.104,35662,192.168.126.124,4242,tcp,-,0.101551,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.714250,CNMLwG8br0uyRkPmj,192.168.126.104,35674,192.168.126.124,4242,tcp,-,0.101368,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.815452,C67Upn4tQzGvTtqlBj,192.168.126.104,35678,192.168.126.124,4242,tcp,-,0.101323,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533363.916576,CebBt522QBhDnVvqW5,192.168.126.104,35680,192.168.126.124,4242,tcp,-,0.101438,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.017755,CGoJ0C42aatLFkrN01,192.168.126.104,35684,192.168.126.124,4242,tcp,-,0.101509,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.118977,Co7Njp3UTNwgvNNOf1,192.168.126.104,35692,192.168.126.124,4242,tcp,-,0.101617,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.220399,CqCgLRQwGHvBlEcfk,192.168.126.104,35700,192.168.126.124,4242,tcp,-,0.101513,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.321703,CmrPen4iDTxZjW1zr6,192.168.126.104,35702,192.168.126.124,4242,tcp,-,0.101570,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.422954,CHWn733fGBekTnpTGk,192.168.126.104,35710,192.168.126.124,4242,tcp,-,0.101435,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.524122,CBPmg53O5MUBeGzFzf,192.168.126.104,35722,192.168.126.124,4242,tcp,-,0.101464,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.625375,CZqP1Z3hMx5THlT8f6,192.168.126.104,35728,192.168.126.124,4242,tcp,-,0.101569,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.726731,CkoKos27fbub5Gezve,192.168.126.104,35738,192.168.126.124,4242,tcp,-,0.101739,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.828161,CmNdKA230FFDyJZK3k,192.168.126.104,35740,192.168.126.124,4242,tcp,-,0.101603,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533364.929502,CC9J6gfII1Gn7vQp5,192.168.126.104,35742,192.168.126.124,4242,tcp,-,0.101375,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.030709,CckrIg33YXpSQWQ75a,192.168.126.104,35750,192.168.126.124,4242,tcp,-,0.101616,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.132130,CRbrBi4PUSpSPvK0zj,192.168.126.104,35766,192.168.126.124,4242,tcp,-,0.101480,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.233557,CgOv7X1DRaf8uRsDIg,192.168.126.104,35774,192.168.126.124,4242,tcp,-,0.101479,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.334813,CwZ1b21oWlWbRFh2Ob,192.168.126.104,35790,192.168.126.124,4242,tcp,-,0.101603,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.436170,Cm6q5z2U3HG0qloMB4,192.168.126.104,35804,192.168.126.124,4242,tcp,-,0.101517,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.537451,C6p1ZA188bn8nI6yPf,192.168.126.104,35810,192.168.126.124,4242,tcp,-,0.101831,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.638903,Cb6vDK3lRQ66bNT4fb,192.168.126.104,35818,192.168.126.124,4242,tcp,-,0.101759,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.740432,CWLAcw1oSs6zctmJcc,192.168.126.104,35834,192.168.126.124,4242,tcp,-,0.101631,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.841875,CACgcY3MZAOPXPyDaj,192.168.126.104,35848,192.168.126.124,4242,tcp,-,0.101772,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533365.943441,CNwbVX1lwiYAsp8vIh,192.168.126.104,35854,192.168.126.124,4242,tcp,-,0.101577,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.044746,CkQx5z0TzaQ5qC5Hg,192.168.126.104,35866,192.168.126.124,4242,tcp,-,0.101697,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.146122,C1LFvr4M0IDZ51TCQi,192.168.126.104,35872,192.168.126.124,4242,tcp,-,0.101731,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.247718,CUA235h0h9J1jBlZ,192.168.126.104,35874,192.168.126.124,4242,tcp,-,0.101773,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.349272,CtZFM436OSPz6uYotl,192.168.126.104,35886,192.168.126.124,4242,tcp,-,0.102028,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533366.451383,Cl1aVy49pahfMcLXF2,192.168.126.104,35890,192.168.126.124,4242,tcp,-,0.101910,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533366.553435,CSwlNk1aCTov7DwpQ7,192.168.126.104,35898,192.168.126.124,4242,tcp,-,0.101718,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533366.655992,CHnvtQ3DagMngljrc1,192.168.126.104,35900,192.168.126.124,4242,tcp,-,0.101425,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.757191,CQgeqj1FwWhCYKtwLi,192.168.126.104,35904,192.168.126.124,4242,tcp,-,0.101336,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.858379,CV0R1h3jhQJszuZ357,192.168.126.104,35920,192.168.126.124,4242,tcp,-,0.101029,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533366.959328,Cdiurr26xrWGM9MPDb,192.168.126.104,35936,192.168.126.124,4242,tcp,-,0.101362,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.060414,ChG2aP2Gm0p2UXeZlc,192.168.126.104,35940,192.168.126.124,4242,tcp,-,0.101461,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.161669,CTTXC81IM768ihhRA4,192.168.126.104,35950,192.168.126.124,4242,tcp,-,0.101442,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.262836,C8hETO29UHw4xBmAKe,192.168.126.104,35960,192.168.126.124,4242,tcp,-,0.101715,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.364302,Cxejfh3ihZLdMi8lMc,192.168.126.104,35964,192.168.126.124,4242,tcp,-,0.101443,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.465601,C1PdY41YUBKum9sPq3,192.168.126.104,35966,192.168.126.124,4242,tcp,-,0.101323,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.566723,Cjv3iupx0ZZiylwe,192.168.126.104,35972,192.168.126.124,4242,tcp,-,0.101311,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.667892,CmOUcXfrkNwx4yAec,192.168.126.104,35976,192.168.126.124,4242,tcp,-,0.101480,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.769141,C7Mb1Z1ZSLMuOXejA8,192.168.126.104,35988,192.168.126.124,4242,tcp,-,0.101484,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.870387,C32lWj320ZMxqVatq4,192.168.126.104,35994,192.168.126.124,4242,tcp,-,0.101429,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533367.971723,CadMOH1vC8TtmQyMx8,192.168.126.104,36002,192.168.126.124,4242,tcp,-,0.101418,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.072926,CcIwme46shOUP3Qezk,192.168.126.104,36008,192.168.126.124,4242,tcp,-,0.101686,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.174422,CCZJ4m3RWnrGzr73ag,192.168.126.104,36012,192.168.126.124,4242,tcp,-,0.101726,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.275914,CWidy5wglEJASnMk3,192.168.126.104,36020,192.168.126.124,4242,tcp,-,0.101885,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.377552,Cdhu2JAbY6kfemLJ7,192.168.126.104,36022,192.168.126.124,4242,tcp,-,0.101532,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.478866,C8p4HV3OqPtBHpBKvc,192.168.126.104,36030,192.168.126.124,4242,tcp,-,0.101351,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.580046,CxsO89244UpDrbatY4,192.168.126.104,36036,192.168.126.124,4242,tcp,-,0.101715,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.681529,CPerjWx0z07wft1h3,192.168.126.104,36048,192.168.126.124,4242,tcp,-,0.101449,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.782744,CvDFCa49fxgFQIQRoi,192.168.126.104,36060,192.168.126.124,4242,tcp,-,0.101535,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.884023,CG7khL1IHMpxauSMOk,192.168.126.104,36066,192.168.126.124,4242,tcp,-,0.101414,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533368.985210,COV3An3LeRHNEoeyrg,192.168.126.104,36068,192.168.126.124,4242,tcp,-,0.101516,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.086440,CD0bybJmyvJarP3F1,192.168.126.104,36080,192.168.126.124,4242,tcp,-,0.101561,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.187764,C7LRY71qRxoC54vc4k,192.168.126.104,36096,192.168.126.124,4242,tcp,-,0.101481,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.289086,CtLLnd2w886QgmxOV6,192.168.126.104,36110,192.168.126.124,4242,tcp,-,0.101589,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.390491,C2maESR5ZrBZFgT8h,192.168.126.104,36126,192.168.126.124,4242,tcp,-,0.101399,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.491814,CB9YBB1vGuJvxr00V7,192.168.126.104,36134,192.168.126.124,4242,tcp,-,0.101210,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533369.592907,CGyOPS28blen4oYLXk,192.168.126.104,36140,192.168.126.124,4242,tcp,-,0.102313,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533369.695394,Chl4bQNyHaZVxhDrf,192.168.126.104,36148,192.168.126.124,4242,tcp,-,0.101557,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533369.797121,CCdleZ20w7gvYijF75,192.168.126.104,36154,192.168.126.124,4242,tcp,-,0.101487,41931,205,RSTR,T,T,0,ShADadrrr,9,42407,9,645,-,6
1742533369.899550,CVq9rZ3ZacnkuFkaj9,192.168.126.104,36168,192.168.126.124,4242,tcp,-,0.101349,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.000697,Cy5tPi3NSzDUpQWAWg,192.168.126.104,36170,192.168.126.124,4242,tcp,-,0.101432,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.101886,CaZnf64qFogOr7pZml,192.168.126.104,36178,192.168.126.124,4242,tcp,-,0.101592,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.203242,Cm9Gbvv0nGXrkNDl6,192.168.126.104,36190,192.168.126.124,4242,tcp,-,0.101546,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.304686,CfQH0W3Fhd55RThMw3,192.168.126.104,36200,192.168.126.124,4242,tcp,-,0.102717,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.407171,CZyLsK1jSBDzMJI1V4,192.168.126.104,36204,192.168.126.124,4242,tcp,-,0.101540,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.508529,CLWzNi1r21AVx0R5mh,192.168.126.104,36214,192.168.126.124,4242,tcp,-,0.101304,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.609656,CwD74F1BW8uBK63Csf,192.168.126.104,36226,192.168.126.124,4242,tcp,-,0.101506,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.711014,CqUS4s39s8WRz6O5ie,192.168.126.104,36242,192.168.126.124,4242,tcp,-,0.101596,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.812375,CIqXMOBBJyFCWwpp1,192.168.126.104,36254,192.168.126.124,4242,tcp,-,0.101616,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533370.913772,Cy7GLLWprryhYgFN5,192.168.126.104,36264,192.168.126.124,4242,tcp,-,0.101799,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.015267,Cbyw1J3CwgpoPGxzAd,192.168.126.104,36274,192.168.126.124,4242,tcp,-,0.101580,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.116653,CXOPqS2gusHMkrFTAa,192.168.126.104,39584,192.168.126.124,4242,tcp,-,0.101325,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.217839,CmlvpCTUKnPWKgMe8,192.168.126.104,39598,192.168.126.124,4242,tcp,-,0.101657,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.319184,C9froo2wwLTyx5cWKh,192.168.126.104,39602,192.168.126.124,4242,tcp,-,0.101618,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.420519,CKxFFI1TcVSRk1P5si,192.168.126.104,39616,192.168.126.124,4242,tcp,-,0.101239,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.521522,CwgCUl4gJteY0KTg29,192.168.126.104,39626,192.168.126.124,4242,tcp,-,0.101419,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.622802,C15vsZ3NbheaH7pj9h,192.168.126.104,39638,192.168.126.124,4242,tcp,-,0.101186,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.723818,CeQTrdSyIjh2gJZE8,192.168.126.104,39650,192.168.126.124,4242,tcp,-,0.101668,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.825247,C4vq1O27i7W2EMvWc,192.168.126.104,39652,192.168.126.124,4242,tcp,-,0.101440,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533371.926509,Cu3OQK2fCgVtmznWBc,192.168.126.104,39658,192.168.126.124,4242,tcp,-,0.101512,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.027781,CPK6O04TWnsssnjEW4,192.168.126.104,39666,192.168.126.124,4242,tcp,-,0.101811,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.129293,Cr3zk82qdAjuLwamR6,192.168.126.104,39676,192.168.126.124,4242,tcp,-,0.101685,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.230687,CBHylk2vOIyBs0Ni2g,192.168.126.104,39684,192.168.126.124,4242,tcp,-,0.101384,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.331897,CzcoXn4HrSXdxFIK6f,192.168.126.104,39692,192.168.126.124,4242,tcp,-,0.101472,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.433100,CZOXCk2LtxmabaLL2c,192.168.126.104,39702,192.168.126.124,4242,tcp,-,0.101419,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.534325,CyPwSJ1xW3t6yfHolb,192.168.126.104,39714,192.168.126.124,4242,tcp,-,0.101612,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.635674,ChZMnc3FxW4wSMh3Uk,192.168.126.104,39728,192.168.126.124,4242,tcp,-,0.101537,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.737017,CslGX44HB3wavZGyWe,192.168.126.104,39730,192.168.126.124,4242,tcp,-,0.101526,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533372.838425,Cj5nDE3LJjnTcXUyh9,192.168.126.104,39738,192.168.126.124,4242,tcp,-,0.103043,1791,205,RSTR,T,T,0,ShADadr,6,2111,6,513,-,6
1742533372.941725,CZIyi921PUoo1lkzS7,192.168.126.104,39754,192.168.126.124,4242,tcp,-,0.101832,1271,205,RSTR,T,T,0,ShADadr,6,1591,6,513,-,6
1742533373.043981,C07WkI3xITpPrkhCXa,192.168.126.104,39766,192.168.126.124,4242,tcp,-,0.101721,1791,205,RSTR,T,T,0,ShADadr,6,2111,6,513,-,6
1742533373.145988,CtPUE1p8yOzXEJ7qk,192.168.126.104,39774,192.168.126.124,4242,tcp,-,0.101655,751,205,RSTR,T,T,0,ShADadr,6,1071,6,513,-,6
1742533373.248260,C8RP4z3H7953Vvycdl,192.168.126.104,39784,192.168.126.124,4242,tcp,-,0.102237,128635,205,RSTR,T,T,0,ShADadr,13,129319,10,709,-,6
1742533373.350709,CCP8ML2gSFdlshEVRh,192.168.126.104,39790,192.168.126.124,4242,tcp,-,0.101362,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.451836,C9X5QN3Xl8sTVTCikj,192.168.126.104,39792,192.168.126.124,4242,tcp,-,0.101732,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.553308,C8HYXn27XM8qR2tdF1,192.168.126.104,39794,192.168.126.124,4242,tcp,-,0.101666,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.654685,CS3rQz2jDLZxb9CHLg,192.168.126.104,39798,192.168.126.124,4242,tcp,-,0.101437,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.755919,C4utuySA59Dcd9K37,192.168.126.104,39808,192.168.126.124,4242,tcp,-,0.101817,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.857452,CdkasR1wJ32jKzJA4g,192.168.126.104,39820,192.168.126.124,4242,tcp,-,0.101356,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533373.958831,CILAeZ1z3WE8ksEZ4d,192.168.126.104,39830,192.168.126.124,4242,tcp,-,0.101207,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.059832,C5ph3s1PZI4NqRttM8,192.168.126.104,39838,192.168.126.124,4242,tcp,-,0.101622,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.161123,Cy2wzu4x5kcSphhm5l,192.168.126.104,39854,192.168.126.124,4242,tcp,-,0.101742,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.262613,CaLlfmTFCZUBVK1Rc,192.168.126.104,39864,192.168.126.124,4242,tcp,-,0.101541,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.363972,CSN4cFJHKWosjrsr9,192.168.126.104,39876,192.168.126.124,4242,tcp,-,0.101266,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.465091,COH1Yp3DFyoVAid2Kj,192.168.126.104,39890,192.168.126.124,4242,tcp,-,0.101503,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.566401,CcZhKoAUUSQ0wRPWa,192.168.126.104,39904,192.168.126.124,4242,tcp,-,0.101443,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.667657,CQ4RPd4IXHygjQGSp8,192.168.126.104,39916,192.168.126.124,4242,tcp,-,0.101256,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
1742533374.768772,CwIDx41GCWjb9BGjHf,192.168.126.104,39922,192.168.126.124,4242,tcp,-,0.101620,231,195,SF,T,T,0,ShADadFf,6,551,4,411,-,6
